run,model,metric,value
86,VHF,MAE,0.013200243491572172
86,VHF,L0,0.0
87,VHF,MAE,0.0018088624592235147
87,VHF,L0,0.0
88,VHF,MAE,0.016869669965816597
88,VHF,L0,0.0
89,VHF,MAE,0.006728510302513535
89,VHF,L0,0.0
90,VHF,MAE,0.0051569105546014765
90,VHF,L0,0.0
91,VHF,MAE,0.004748518249863332
91,VHF,L0,0.0
92,VHF,MAE,0.002371160138217393
92,VHF,L0,0.0
93,VHF,MAE,0.001730093499378027
93,VHF,L0,0.0
94,VHF,MAE,0.011701434849776732
94,VHF,L0,0.0
95,VHF,MAE,0.005286217451997699
95,VHF,L0,0.0
96,VHF,MAE,0.054231863637126024
96,VHF,L0,0.3333333333333333
97,VHF,MAE,0.009616854342868603
97,VHF,L0,0.0
98,VHF,MAE,0.0017880676127866174
98,VHF,L0,0.0
99,VHF,MAE,0.014327361832077723
99,VHF,L0,0.0
