run,model,metric,value
91,MF,MAE,0.025821780355588575
91,MF,L0,0.0
92,MF,MAE,0.03891347984023555
92,MF,L0,0.0
93,MF,MAE,0.027292079385023982
93,MF,L0,0.0
94,MF,MAE,0.024926184370262394
94,MF,L0,0.0
95,MF,MAE,0.07843986761849292
95,MF,L0,0.0
96,MF,MAE,0.016333321043642796
96,MF,L0,0.0
97,MF,MAE,0.02636929367153623
97,MF,L0,0.0
98,MF,MAE,0.038881475721858016
98,MF,L0,0.0
99,MF,MAE,0.01969856676413949
99,MF,L0,0.0
