run,model,metric,value
93,LF,MAE,0.47744707693480376
93,LF,L0,1.0
94,LF,MAE,0.048067073727680154
94,LF,L0,0.375
95,LF,MAE,0.19515726348396406
95,LF,L0,0.75
96,LF,MAE,0.036104558941744726
96,LF,L0,0.25
97,LF,MAE,0.1358839840702969
97,LF,L0,0.375
98,LF,MAE,0.035844072985093255
98,LF,L0,0.375
99,LF,MAE,0.16973537700380034
99,LF,L0,0.625
