run,model,metric,value
70,MF,MAE,0.3920423902012331
70,MF,L0,0.875
71,MF,MAE,0.39684100762170416
71,MF,L0,0.875
72,MF,MAE,0.38989856727745004
72,MF,L0,0.875
73,MF,MAE,0.3404405511501694
73,MF,L0,0.75
74,MF,MAE,0.352508070134593
74,MF,L0,0.75
75,MF,MAE,0.3936681057971369
75,MF,L0,0.875
76,MF,MAE,0.438125259125011
76,MF,L0,1.0
77,MF,MAE,0.3451776889564657
77,MF,L0,0.75
78,MF,MAE,0.1527296234059693
78,MF,L0,0.25
79,MF,MAE,0.38915267523863584
79,MF,L0,0.875
80,MF,MAE,0.3440633995447733
80,MF,L0,0.75
81,MF,MAE,0.33785748379334907
81,MF,L0,0.75
82,MF,MAE,0.3477189573567976
82,MF,L0,0.75
83,MF,MAE,0.3901685312667317
83,MF,L0,0.875
84,MF,MAE,0.344750830074028
84,MF,L0,0.75
85,MF,MAE,0.3973251855479928
85,MF,L0,0.875
86,MF,MAE,0.39679177749105254
86,MF,L0,0.875
87,MF,MAE,0.3976613660570203
87,MF,L0,0.875
88,MF,MAE,0.3288894969833598
88,MF,L0,0.625
89,MF,MAE,0.3960407425526218
89,MF,L0,0.875
90,MF,MAE,0.33568529490035914
90,MF,L0,0.75
91,MF,MAE,0.3380628227985977
91,MF,L0,0.75
92,MF,MAE,0.30800823762921414
92,MF,L0,0.625
93,MF,MAE,0.3984876877574314
93,MF,L0,0.875
94,MF,MAE,0.1275285436268092
94,MF,L0,0.25
95,MF,MAE,0.4444444444444444
95,MF,L0,1.0
96,MF,MAE,0.26522678810349715
96,MF,L0,0.5
97,MF,MAE,0.3035201686259753
97,MF,L0,0.625
98,MF,MAE,0.25161042205557127
98,MF,L0,0.5
99,MF,MAE,0.34128267107863036
99,MF,L0,0.75
0,VHF,MAE,24.889117702496495
0,VHF,L0,1.125
1,VHF,MAE,104.9503543207376
1,VHF,L0,1.25
2,VHF,MAE,238.1441825546916
2,VHF,L0,1.125
3,VHF,MAE,29.04756872247148
3,VHF,L0,1.125
4,VHF,MAE,64.59856981451904
4,VHF,L0,1.125
5,VHF,MAE,176.1511848088043
5,VHF,L0,0.875
6,VHF,MAE,119.55412771032843
6,VHF,L0,1.125
7,VHF,MAE,55.134987076047764
7,VHF,L0,1.25
8,VHF,MAE,16.31615601756973
8,VHF,L0,1.125
9,VHF,MAE,177.63829994099274
9,VHF,L0,1.25
10,VHF,MAE,193.78802216068706
10,VHF,L0,1.25
11,VHF,MAE,242.26831861288852
11,VHF,L0,1.25
12,VHF,MAE,67.7311979557253
12,VHF,L0,1.25
13,VHF,MAE,46.22337625068143
13,VHF,L0,1.125
14,VHF,MAE,457.4963477237186
14,VHF,L0,1.125
15,VHF,MAE,45.13295548161105
15,VHF,L0,1.125
16,VHF,MAE,28.487766032061295
16,VHF,L0,1.25
17,VHF,MAE,36.11394028598364
17,VHF,L0,0.875
18,VHF,MAE,29.174321784609383
18,VHF,L0,0.875
19,VHF,MAE,336.677180207793
19,VHF,L0,1.125
20,VHF,MAE,48.90658915650323
20,VHF,L0,1.0
21,VHF,MAE,141.22600329900675
21,VHF,L0,1.125
22,VHF,MAE,105.2466094815556
22,VHF,L0,1.5
23,VHF,MAE,133.94859051416017
23,VHF,L0,1.125
24,VHF,MAE,189.15308055760502
24,VHF,L0,1.125
25,VHF,MAE,9.610533716562488
25,VHF,L0,1.125
26,VHF,MAE,188.06199017601912
26,VHF,L0,1.125
27,VHF,MAE,83.63703889704979
27,VHF,L0,0.875
28,VHF,MAE,70.81709191388235
28,VHF,L0,1.375
29,VHF,MAE,140.63849438500102
29,VHF,L0,1.25
30,VHF,MAE,530.0802386294058
30,VHF,L0,1.25
31,VHF,MAE,42.393284978712884
31,VHF,L0,0.875
32,VHF,MAE,649.6456175915241
32,VHF,L0,1.125
33,VHF,MAE,47.24725844259395
33,VHF,L0,1.125
34,VHF,MAE,5.671731556885783
34,VHF,L0,1.375
35,VHF,MAE,72.4808447803586
35,VHF,L0,1.125
36,VHF,MAE,20.645347532008664
36,VHF,L0,1.125
37,VHF,MAE,15.400526706035082
37,VHF,L0,0.875
38,VHF,MAE,14.908381782804563
38,VHF,L0,1.125
39,VHF,MAE,106.35509168402253
39,VHF,L0,1.0
40,VHF,MAE,56.22690519142748
40,VHF,L0,1.375
41,VHF,MAE,43.926267924537626
41,VHF,L0,1.25
42,VHF,MAE,57.100667340460895
42,VHF,L0,1.25
43,VHF,MAE,10.129857436281931
43,VHF,L0,1.125
44,VHF,MAE,113.11440472819946
44,VHF,L0,1.125
45,VHF,MAE,88.73521237647299
45,VHF,L0,1.125
46,VHF,MAE,54.129553342957294
46,VHF,L0,1.25
47,VHF,MAE,308.4875822281823
47,VHF,L0,1.125
48,VHF,MAE,159.3159640849616
48,VHF,L0,0.875
49,VHF,MAE,405.59141224966896
49,VHF,L0,1.375
50,VHF,MAE,271.79449915692624
50,VHF,L0,1.0
51,VHF,MAE,59.505645694694266
51,VHF,L0,1.125
52,VHF,MAE,89.643195029852
52,VHF,L0,1.375
53,VHF,MAE,3.6433997319429707
53,VHF,L0,0.75
54,VHF,MAE,566.4111562047801
54,VHF,L0,1.25
55,VHF,MAE,73.00903196150279
55,VHF,L0,0.875
56,VHF,MAE,76.51164902000384
56,VHF,L0,1.25
57,VHF,MAE,12.211210008651152
57,VHF,L0,0.75
58,VHF,MAE,424.0832838724839
58,VHF,L0,1.0
59,VHF,MAE,85.11503650928094
59,VHF,L0,1.25
60,VHF,MAE,105.58342906083823
60,VHF,L0,1.25
61,VHF,MAE,59.10550901466071
61,VHF,L0,0.875
62,VHF,MAE,44.570855546349414
62,VHF,L0,1.0
63,VHF,MAE,183.0493841388717
63,VHF,L0,1.25
64,VHF,MAE,226.12360733726675
64,VHF,L0,1.0
65,VHF,MAE,60.93960698327976
65,VHF,L0,1.375
66,VHF,MAE,41.460056985065144
66,VHF,L0,1.125
67,VHF,MAE,34.96933846798197
67,VHF,L0,1.375
68,VHF,MAE,252.40252997647096
68,VHF,L0,1.25
69,VHF,MAE,28.89982513343354
69,VHF,L0,1.125
70,VHF,MAE,209.86448858134924
70,VHF,L0,1.125
71,VHF,MAE,58.6990019313117
71,VHF,L0,1.125
72,VHF,MAE,97.32356801476934
72,VHF,L0,1.25
73,VHF,MAE,20.485447357314904
73,VHF,L0,1.0
74,VHF,MAE,23.08851257359549
74,VHF,L0,1.0
75,VHF,MAE,25.08538396505068
75,VHF,L0,1.625
76,VHF,MAE,418.94357649184934
76,VHF,L0,1.0
77,VHF,MAE,113.40456329816732
77,VHF,L0,1.125
78,VHF,MAE,137.86715064613534
78,VHF,L0,1.25
79,VHF,MAE,90.62088318973272
79,VHF,L0,1.0
80,VHF,MAE,29.12963057573434
80,VHF,L0,1.0
81,VHF,MAE,565.4743774950645
81,VHF,L0,0.875
82,VHF,MAE,84.78203834631277
82,VHF,L0,1.125
83,VHF,MAE,150.70734093242865
83,VHF,L0,0.875
84,VHF,MAE,181.86118048938727
84,VHF,L0,1.0
85,VHF,MAE,306.1832157654117
85,VHF,L0,1.125
86,VHF,MAE,57.439630239512454
86,VHF,L0,1.25
87,VHF,MAE,33.29620133343068
87,VHF,L0,1.125
88,VHF,MAE,121.11855731697122
88,VHF,L0,1.0
89,VHF,MAE,56.192939552391096
89,VHF,L0,1.375
90,VHF,MAE,44.478505855854536
90,VHF,L0,0.875
91,VHF,MAE,407.22336974848747
91,VHF,L0,1.25
92,VHF,MAE,309.8275764086223
92,VHF,L0,1.25
93,VHF,MAE,92.77915027352283
93,VHF,L0,1.0
94,VHF,MAE,112.3469230733053
94,VHF,L0,1.0
95,VHF,MAE,84.98376361302925
95,VHF,L0,1.25
96,VHF,MAE,85.22165422740461
96,VHF,L0,0.875
97,VHF,MAE,7.293448003728468
97,VHF,L0,1.0
98,VHF,MAE,39.889967324856215
98,VHF,L0,1.125
99,VHF,MAE,226.79443901892677
99,VHF,L0,1.25
0,VLF,MAE,0.02799944296163752
0,VLF,L0,0.0
1,VLF,MAE,0.015877813936270233
1,VLF,L0,0.0
2,VLF,MAE,0.032297254038540744
2,VLF,L0,0.0
3,VLF,MAE,0.050608114155308984
3,VLF,L0,0.0
4,VLF,MAE,0.023694164788131886
4,VLF,L0,0.0
5,VLF,MAE,0.03050245104578322
5,VLF,L0,0.0
6,VLF,MAE,0.027861266558559614
6,VLF,L0,0.0
7,VLF,MAE,0.015378136709683176
7,VLF,L0,0.0
8,VLF,MAE,0.02409953498646963
8,VLF,L0,0.0
9,VLF,MAE,0.036670886924183424
9,VLF,L0,0.0
10,VLF,MAE,0.031176832490084627
10,VLF,L0,0.0
11,VLF,MAE,0.023942920084012782
11,VLF,L0,0.0
12,VLF,MAE,0.020600897729973963
12,VLF,L0,0.0
13,VLF,MAE,0.026722203621409993
13,VLF,L0,0.0
14,VLF,MAE,0.03674716752349624
14,VLF,L0,0.0
15,VLF,MAE,0.017027012439280016
15,VLF,L0,0.0
16,VLF,MAE,0.020470552599792413
16,VLF,L0,0.0
17,VLF,MAE,0.02613868968325341
17,VLF,L0,0.0
18,VLF,MAE,0.0228294554529859
18,VLF,L0,0.0
19,VLF,MAE,0.05767947211641015
19,VLF,L0,0.0
20,VLF,MAE,0.02187810759015942
20,VLF,L0,0.0
21,VLF,MAE,0.03436673997975646
21,VLF,L0,0.0
22,VLF,MAE,0.01831839724024524
22,VLF,L0,0.0
23,VLF,MAE,0.018151499707468925
23,VLF,L0,0.0
24,VLF,MAE,0.027689270611219854
24,VLF,L0,0.0
25,VLF,MAE,0.028433886307268025
25,VLF,L0,0.0
26,VLF,MAE,0.025955935712144416
26,VLF,L0,0.0
27,VLF,MAE,0.032297680279775004
27,VLF,L0,0.0
28,VLF,MAE,0.048215768047167505
28,VLF,L0,0.0
29,VLF,MAE,0.027581861515613766
29,VLF,L0,0.0
30,VLF,MAE,0.06272976986736213
30,VLF,L0,0.0
31,VLF,MAE,0.049126554279603774
31,VLF,L0,0.0
32,VLF,MAE,0.019013328803979594
32,VLF,L0,0.0
33,VLF,MAE,0.019428286101536338
33,VLF,L0,0.0
34,VLF,MAE,0.026018227039226474
34,VLF,L0,0.0
35,VLF,MAE,0.021086021353339382
35,VLF,L0,0.0
36,VLF,MAE,0.04642383496314813
36,VLF,L0,0.0
37,VLF,MAE,0.01787992070393289
37,VLF,L0,0.0
38,VLF,MAE,0.02900348273093588
38,VLF,L0,0.0
39,VLF,MAE,0.020000216348057907
39,VLF,L0,0.0
40,VLF,MAE,0.02836061544300078
40,VLF,L0,0.0
41,VLF,MAE,0.02993369320719495
41,VLF,L0,0.0
42,VLF,MAE,0.019322046826276775
42,VLF,L0,0.0
43,VLF,MAE,0.030112588085187617
43,VLF,L0,0.0
44,VLF,MAE,0.02935131591879074
44,VLF,L0,0.0
45,VLF,MAE,0.04923949592077928
45,VLF,L0,0.0
46,VLF,MAE,0.016046292126701205
46,VLF,L0,0.0
47,VLF,MAE,0.019992751321189925
47,VLF,L0,0.0
48,VLF,MAE,0.02400160911422559
48,VLF,L0,0.0
49,VLF,MAE,0.3355217483550778
49,VLF,L0,0.75
50,VLF,MAE,0.018862299322195013
50,VLF,L0,0.0
51,VLF,MAE,0.015511481372255356
51,VLF,L0,0.0
52,VLF,MAE,0.017278746324874403
52,VLF,L0,0.0
53,VLF,MAE,0.020658152703539007
53,VLF,L0,0.0
54,VLF,MAE,0.016615055223985653
54,VLF,L0,0.0
55,VLF,MAE,0.024456263997117297
55,VLF,L0,0.0
