run,model,metric,value
90,VHF,MAE,14.613125497458501
90,VHF,L0,1.0
91,VHF,MAE,549.3780711076892
91,VHF,L0,1.125
92,VHF,MAE,36.50316560769393
92,VHF,L0,1.0
93,VHF,MAE,30.04124950399299
93,VHF,L0,0.875
94,VHF,MAE,12.566760119945267
94,VHF,L0,1.125
95,VHF,MAE,166.56714097685665
95,VHF,L0,1.0
96,VHF,MAE,31.91241310711588
96,VHF,L0,1.0
97,VHF,MAE,58.76629984088143
97,VHF,L0,0.875
98,VHF,MAE,81.21218988352358
98,VHF,L0,1.125
99,VHF,MAE,176.69607541176867
99,VHF,L0,1.375
