run,model,metric,value
52,HF,MAE,2.0965446131772687
52,HF,L0,1.5714285714285714
53,HF,MAE,2.1087418586307742
53,HF,L0,2.142857142857143
54,HF,MAE,2.0538365102455622
54,HF,L0,1.7142857142857142
55,HF,MAE,2.0723460435213203
55,HF,L0,2.5714285714285716
56,HF,MAE,2.0809786511789063
56,HF,L0,2.0
57,HF,MAE,2.1359317892349687
57,HF,L0,2.0
58,HF,MAE,2.1332887611335294
58,HF,L0,2.0
59,HF,MAE,2.0844879811645742
59,HF,L0,2.4285714285714284
60,HF,MAE,2.109030338878273
60,HF,L0,2.2857142857142856
61,HF,MAE,2.0725500620174557
61,HF,L0,2.4285714285714284
62,HF,MAE,2.0566472601312613
62,HF,L0,2.4285714285714284
63,HF,MAE,2.0772891473566992
63,HF,L0,2.142857142857143
64,HF,MAE,2.0911639527497674
64,HF,L0,2.142857142857143
65,HF,MAE,2.087858245877546
65,HF,L0,2.142857142857143
66,HF,MAE,2.058818574946048
66,HF,L0,2.4285714285714284
67,HF,MAE,2.062119295615398
67,HF,L0,2.4285714285714284
68,HF,MAE,2.086087215433647
68,HF,L0,2.5714285714285716
69,HF,MAE,2.097549270989402
69,HF,L0,2.142857142857143
70,HF,MAE,2.0744312099089037
70,HF,L0,2.0
71,HF,MAE,2.118274067171764
71,HF,L0,2.4285714285714284
72,HF,MAE,2.0833833657016037
72,HF,L0,1.8571428571428572
73,HF,MAE,2.101850212548667
73,HF,L0,2.142857142857143
74,HF,MAE,2.1145900074238275
74,HF,L0,2.0
75,HF,MAE,2.0711173645062675
75,HF,L0,2.4285714285714284
76,HF,MAE,2.073034127301119
76,HF,L0,2.5714285714285716
77,HF,MAE,2.066852789188769
77,HF,L0,2.0
78,HF,MAE,2.077995912326634
78,HF,L0,2.2857142857142856
79,HF,MAE,2.0440904993059976
79,HF,L0,2.142857142857143
80,HF,MAE,2.185073842093089
80,HF,L0,2.142857142857143
81,HF,MAE,2.057665856421792
81,HF,L0,2.2857142857142856
82,HF,MAE,2.0634123952960075
82,HF,L0,2.4285714285714284
83,HF,MAE,2.0823608104752975
83,HF,L0,2.5714285714285716
84,HF,MAE,2.0468734471442023
84,HF,L0,2.4285714285714284
85,HF,MAE,2.075352499931869
85,HF,L0,2.4285714285714284
86,HF,MAE,2.060220971525013
86,HF,L0,2.2857142857142856
87,HF,MAE,2.060640711419198
87,HF,L0,2.2857142857142856
88,HF,MAE,2.1399573496133777
88,HF,L0,2.2857142857142856
89,HF,MAE,2.0660569604035284
89,HF,L0,2.2857142857142856
90,HF,MAE,2.0832244560389857
90,HF,L0,2.4285714285714284
91,HF,MAE,2.0355680801935296
91,HF,L0,2.2857142857142856
92,HF,MAE,2.0568744967160724
92,HF,L0,2.4285714285714284
93,HF,MAE,2.0612523053724674
93,HF,L0,2.2857142857142856
94,HF,MAE,2.074191778807123
94,HF,L0,2.2857142857142856
95,HF,MAE,2.071309124835438
95,HF,L0,2.0
96,HF,MAE,2.058135803255216
96,HF,L0,2.4285714285714284
97,HF,MAE,2.2160011655662255
97,HF,L0,2.4285714285714284
98,HF,MAE,2.066387981261646
98,HF,L0,2.4285714285714284
99,HF,MAE,2.1689593383441905
99,HF,L0,2.2857142857142856
0,LF,MAE,0.12791159205560607
0,LF,L0,0.2857142857142857
1,LF,MAE,0.08650986781692539
1,LF,L0,0.0
2,LF,MAE,0.08604151667737688
2,LF,L0,0.0
3,LF,MAE,0.05093706408317195
3,LF,L0,0.0
4,LF,MAE,0.14458753202560715
4,LF,L0,0.2857142857142857
5,LF,MAE,0.043349571363385665
5,LF,L0,0.0
6,LF,MAE,0.08298412425392562
6,LF,L0,0.0
7,LF,MAE,0.11930304497058418
7,LF,L0,0.0
8,LF,MAE,0.09679937109746906
8,LF,L0,0.2857142857142857
9,LF,MAE,0.03348895435334059
9,LF,L0,0.0
10,LF,MAE,0.04618791226234559
10,LF,L0,0.2857142857142857
11,LF,MAE,0.042855313098376736
11,LF,L0,0.0
12,LF,MAE,0.08448360898161564
12,LF,L0,0.2857142857142857
13,LF,MAE,0.058614423416420355
13,LF,L0,0.0
14,LF,MAE,0.1422064545069453
14,LF,L0,0.2857142857142857
15,LF,MAE,0.025916094047402312
15,LF,L0,0.0
16,LF,MAE,0.04469748222357033
16,LF,L0,0.0
17,LF,MAE,0.0947327897648259
17,LF,L0,0.0
18,LF,MAE,0.04249374490191225
18,LF,L0,0.2857142857142857
19,LF,MAE,0.09201300640451207
19,LF,L0,0.0
20,LF,MAE,0.08474504035013658
20,LF,L0,0.0
21,LF,MAE,0.04103224558150747
21,LF,L0,0.14285714285714285
22,LF,MAE,0.182009034572583
22,LF,L0,0.14285714285714285
23,LF,MAE,0.05648413228954151
23,LF,L0,0.0
24,LF,MAE,0.12593208324099903
24,LF,L0,0.0
25,LF,MAE,0.027916058541231758
25,LF,L0,0.14285714285714285
26,LF,MAE,0.12207234349229866
26,LF,L0,0.0
27,LF,MAE,0.11977526087874363
27,LF,L0,0.0
28,LF,MAE,0.8286865055499577
28,LF,L0,0.7142857142857143
29,LF,MAE,0.13523141849025316
29,LF,L0,0.0
30,LF,MAE,0.15480266886175537
30,LF,L0,0.2857142857142857
31,LF,MAE,0.145131866809822
31,LF,L0,0.42857142857142855
32,LF,MAE,0.13111766551436835
32,LF,L0,0.2857142857142857
33,LF,MAE,0.04328293551464591
33,LF,L0,0.0
34,LF,MAE,0.05724557112099409
34,LF,L0,0.2857142857142857
35,LF,MAE,0.10566514529624976
35,LF,L0,0.0
36,LF,MAE,0.09276521572439815
36,LF,L0,0.14285714285714285
37,LF,MAE,0.05935290528470202
37,LF,L0,0.0
38,LF,MAE,0.09439525976566204
38,LF,L0,0.2857142857142857
39,LF,MAE,0.1722559133328071
39,LF,L0,0.0
40,LF,MAE,0.08279693042994068
40,LF,L0,0.0
41,LF,MAE,0.10479219409642028
41,LF,L0,0.0
42,LF,MAE,0.11344386488516342
42,LF,L0,0.0
43,LF,MAE,0.04367252916809702
43,LF,L0,0.2857142857142857
44,LF,MAE,0.04892967389104773
44,LF,L0,0.0
45,LF,MAE,0.14042415229769867
45,LF,L0,0.14285714285714285
46,LF,MAE,0.056373256874957124
46,LF,L0,0.0
47,LF,MAE,0.08170050455193291
47,LF,L0,0.2857142857142857
48,LF,MAE,0.07470010708773864
48,LF,L0,0.2857142857142857
49,LF,MAE,0.1427812597484235
49,LF,L0,0.2857142857142857
50,LF,MAE,0.08422125885298375
50,LF,L0,0.0
51,LF,MAE,0.07559502363772992
51,LF,L0,0.0
52,LF,MAE,0.17018534291017584
52,LF,L0,0.0
53,LF,MAE,0.16840271131942577
53,LF,L0,0.14285714285714285
54,LF,MAE,0.14033725397175478
54,LF,L0,0.0
55,LF,MAE,0.080480160596636
55,LF,L0,0.0
56,LF,MAE,0.029429470107091817
56,LF,L0,0.0
57,LF,MAE,0.1402414692499365
57,LF,L0,0.2857142857142857
58,LF,MAE,0.07391259780322738
58,LF,L0,0.0
59,LF,MAE,0.10036289902054836
59,LF,L0,0.0
60,LF,MAE,0.06539472890264494
60,LF,L0,0.2857142857142857
61,LF,MAE,0.03547424029149913
61,LF,L0,0.0
62,LF,MAE,0.05666259706507918
62,LF,L0,0.2857142857142857
63,LF,MAE,0.0917472821340659
63,LF,L0,0.14285714285714285
64,LF,MAE,0.029653114187725007
64,LF,L0,0.0
65,LF,MAE,0.08629742992537591
65,LF,L0,0.0
66,LF,MAE,0.041172145526354294
