run,model,metric,value
94,MF,L0,0.14285714285714285
95,MF,MAE,0.15002119127952399
95,MF,L0,0.14285714285714285
96,MF,MAE,0.16348184609211255
96,MF,L0,0.14285714285714285
97,MF,MAE,0.02861179357070571
97,MF,L0,0.0
98,MF,MAE,0.16772240964446927
98,MF,L0,0.14285714285714285
99,MF,MAE,0.1740494991504012
99,MF,L0,0.14285714285714285
