run,model,metric,value
91,LF,MAE,0.44659511330246465
91,LF,L0,0.14285714285714285
92,LF,MAE,0.1710173320939314
92,LF,L0,0.14285714285714285
93,LF,MAE,0.11527138977006456
93,LF,L0,0.14285714285714285
94,LF,MAE,0.13684186047796632
94,LF,L0,0.14285714285714285
95,LF,MAE,0.1610110093142147
95,LF,L0,0.14285714285714285
96,LF,MAE,0.1715784438924198
96,LF,L0,0.14285714285714285
97,LF,MAE,0.013060106146726933
97,LF,L0,0.0
98,LF,MAE,0.17031047135506427
98,LF,L0,0.14285714285714285
99,LF,MAE,0.18205022807906912
99,LF,L0,0.14285714285714285
