run,model,metric,value
57,HF,MAE,2.0952486726703126
57,HF,L0,1.5714285714285714
58,HF,MAE,2.249430927868436
58,HF,L0,2.0
59,HF,MAE,2.274340046068968
59,HF,L0,2.0
60,HF,MAE,2.1509664301377356
60,HF,L0,2.0
61,HF,MAE,2.282448490175011
61,HF,L0,1.5714285714285714
62,HF,MAE,2.260498191286095
62,HF,L0,1.4285714285714286
63,HF,MAE,2.16711300390915
63,HF,L0,1.5714285714285714
64,HF,MAE,2.257978598323246
64,HF,L0,1.8571428571428572
65,HF,MAE,2.075836446166309
65,HF,L0,1.4285714285714286
66,HF,MAE,2.2327466114383068
66,HF,L0,1.7142857142857142
67,HF,MAE,2.2152386592621736
67,HF,L0,1.7142857142857142
68,HF,MAE,2.23496939787856
68,HF,L0,1.8571428571428572
69,HF,MAE,2.2693717637382105
69,HF,L0,1.4285714285714286
70,HF,MAE,2.033028164147222
70,HF,L0,1.4285714285714286
71,HF,MAE,2.0944078139392466
71,HF,L0,1.8571428571428572
72,HF,MAE,2.0662708052727954
72,HF,L0,1.4285714285714286
73,HF,MAE,2.055007967625744
73,HF,L0,1.5714285714285714
74,HF,MAE,2.1024862896251135
74,HF,L0,1.7142857142857142
75,HF,MAE,2.212799895405258
75,HF,L0,1.8571428571428572
76,HF,MAE,2.186140546331736
76,HF,L0,1.7142857142857142
77,HF,MAE,2.1205914412863676
77,HF,L0,1.4285714285714286
78,HF,MAE,2.2336348554300915
78,HF,L0,1.8571428571428572
79,HF,MAE,2.2668658200093605
79,HF,L0,1.8571428571428572
80,HF,MAE,2.094475910750584
80,HF,L0,1.1428571428571428
81,HF,MAE,2.196571246502461
81,HF,L0,1.7142857142857142
82,HF,MAE,2.212536486668008
82,HF,L0,1.8571428571428572
83,HF,MAE,2.22268404644506
83,HF,L0,1.8571428571428572
84,HF,MAE,2.160540056771384
84,HF,L0,1.4285714285714286
85,HF,MAE,2.2987697923035415
85,HF,L0,1.7142857142857142
86,HF,MAE,2.223049327612393
86,HF,L0,1.4285714285714286
87,HF,MAE,2.2668321280353063
87,HF,L0,1.8571428571428572
88,HF,MAE,2.1366041981396755
88,HF,L0,1.5714285714285714
89,HF,MAE,2.2458035002888868
89,HF,L0,1.8571428571428572
90,HF,MAE,2.3666224551708357
90,HF,L0,2.0
91,HF,MAE,2.2601023193119127
91,HF,L0,1.7142857142857142
92,HF,MAE,2.2732927712092543
92,HF,L0,2.0
93,HF,MAE,2.2480053963088205
93,HF,L0,1.8571428571428572
94,HF,MAE,2.2892006656243122
94,HF,L0,1.7142857142857142
95,HF,MAE,2.263960354235989
95,HF,L0,1.8571428571428572
96,HF,MAE,2.2028636154379475
96,HF,L0,1.7142857142857142
97,HF,MAE,2.220399372039125
97,HF,L0,2.142857142857143
98,HF,MAE,2.2056875858877754
98,HF,L0,1.7142857142857142
99,HF,MAE,2.1798540291035584
99,HF,L0,2.0
